"time" "cause" "pct" "age_specific" "sex" "id" "start" "end" "group" "cip"
97.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.928818261907371
97.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0415797792709025
97.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0259362904480521
97.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.93248393028104
98 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0381132596283624
98 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.02605161572369
98 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.935835124647943
98.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.034935469573209
98.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0262086610797593
98.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.938855869347028
98.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0318289620815755
98.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0263058604626805
98.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.941865177455741
98.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0291105614320386
98.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0264134244458513
98.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.944476014122106
99 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0263017708030175
99 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0265093145300252
99 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.947188914666951
99.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0238987911806496
99.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0266160827664259
99.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.949485126052919
99.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0216132541182776
99.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0267085886009162
99.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.951678157280802
99.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0195702430678535
99.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0267613467469962
99.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.953668410185147
100 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0174639833787545
100 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0268297114722811
100 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.955706305148962
100.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0157048985670991
100.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0268704505523914
100.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.957424650880508
100.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0139834976600925
100.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0269344058518075
100.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.959082096488099
100.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0125091050698906
100.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0270039565393968
100.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.960486938390711
101 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0111458120042631
101 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0270509741745708
101 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.961803213821165
101.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00987309674750153
101.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0270983557915866
101.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.963028547460912
101.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00864526113030625
101.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0271275761253234
101.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.964227162744373
101.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00766091745728566
101.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0271542848474776
101.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.965184797695241
102 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00670004793627896
102 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0271838169760704
102 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.966116135087656
102.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0058740752361439
102.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0272134075062602
102.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.9669125172576
102.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00519357819225062
102.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0272350442008926
102.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.967571377606862
102.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00457415585346544
102.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0272568584407089
102.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.968168985705831
103 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00397075410815743
103 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0272706541618453
103 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.968758591730002
103.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00346612430853594
103.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0272817970947855
103.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.969252078596682
103.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00297423654725003
103.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.027298673178664
103.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.96972709027409
103.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00261187465186979
103.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.027298673178664
103.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.970089452169468
104 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00224638969631373
104 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0273241558448292
104 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.970429454458859
104.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00193590321334135
104.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.027338394328911
104.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.97072570245775
104.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00170652633330729
104.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.027344125877488
104.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.970949347789207
104.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00145522436992138
104.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.027352793923813
104.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.971191981706268
105 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00123818823253201
105 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0273586687521781
105 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.971403143015292
105.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00104516215944007
105.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0273645731039419
105.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.971590264736621
105.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00088513587855091
105.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.027367576568926
105.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.971747287552526
105.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00072803163869901
105.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0273736183252637
105.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.97189835003604
106 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.000606338798537938
106 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0273797126396205
106 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972013948561844
106.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.000509180791568794
106.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0273797126396205
106.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972111106568813
106.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.000432600251254693
106.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0273828947422604
106.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972184505006487
106.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.000379435138283253
106.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0273828947422604
106.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972237670119459
107 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00032536428936948
107 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.027396445997199
107 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972278189713433
107.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.00029474273725946
107.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.027396445997199
107.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972308811265543
107.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.000229625155771905
107.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.02739987323833
107.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972370501605899
107.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.000205634467855437
107.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.02739987323833
107.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972394492293816
108 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.000154500030182052
108 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274101549617227
108 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972435345008096
108.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.000124094989917392
108.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274101549617227
108.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972465750048361
108.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.000106748378423563
108.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274101549617227
108.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972483096659854
108.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 8.32637351703789e-05
108.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274101549617227
108.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972506581303108
109 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 7.13689158603248e-05
109 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274101549617227
109 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972518476122418
109.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 5.55091567802526e-05
109.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274141199014928
109.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972530370941728
109.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 3.5243909066827e-05
109.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274141199014928
109.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972550636189442
109.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 3.08384204334737e-05
109.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274141199014928
109.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972555041678075
110.25 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 2.64329318001203e-05
110.25 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274141199014928
110.25 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972559447166708
110.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 1.65205823750752e-05
110.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274141199014928
110.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972569359516133
110.75 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 8.26029118753759e-06
110.75 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274141199014928
110.75 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972577619807321
111.5 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 4.13014559376879e-06
111.5 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274141199014928
111.5 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972581749952915
112 "Censored" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0
112 "External" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.0274141199014928
112 "Natural" 25 60 "Females" 100040 "DX40" "DX40" "All population" 0.972585880098508
72 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 1
72 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0
72 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0
72.25 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.947686610997603
72.25 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.000712150391128492
72.25 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0516012386112679
72.5 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.902455911248017
72.5 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00122072685992002
72.5 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0963233618920628
72.75 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.856690150883237
72.75 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00218395685352444
72.75 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.141125892263237
73 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.813741686776292
73 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00294443061673932
73 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.183313882606965
73.25 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.771763816209056
73.25 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00309067390127686
73.25 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.225145509889662
73.5 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.72765669660892
73.5 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0034990997591753
73.5 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.268844203631899
73.75 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.685228445377241
73.75 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00375716119447572
73.75 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.311014393428279
74 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.650100967120279
74 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00475788287342479
74 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.345141150006292
74.25 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.616014922214415
74.25 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00558586344986672
74.25 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.378399214335714
74.5 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.581071154784298
74.5 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00592243365507114
74.5 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.413006411560626
74.75 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.547247103547944
74.75 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00623848399837033
74.75 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.446514412453679
75 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.51501570002988
75 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00663237596234897
75 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.478351924007766
75.25 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.484123733480513
75.25 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00701083629425544
75.25 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.508865430225226
75.5 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.460381914522668
75.5 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00710043704385068
75.5 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.532517648433476
75.75 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.433083856017914
75.75 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00752626903531969
75.75 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.559389874946761
76 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.406296643073042
76 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00832511374560865
76 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.585378243181344
76.25 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.380339124811867
76.25 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00877220708665139
76.25 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.610888668101477
76.5 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.355680382988793
76.5 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00919425655719264
76.5 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.63512536045401
76.75 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.332442348431563
76.75 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00952331008555231
76.75 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.65803434148288
77 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.31392170699468
77 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.00983080647846773
77 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.676247486526849
77.25 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.294414590097849
77.25 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0102359318031483
77.25 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.695349478098998
77.5 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.275325284154452
77.5 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0106093138548338
77.5 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.71406540199071
77.75 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.257473511868465
77.75 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0110150276743666
77.75 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.731511460457164
78 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.239693187379084
78 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0114383680042794
78 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.748868444616632
78.25 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.223207523588991
78.25 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0117033043237751
78.25 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.765089172087231
78.5 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.209021726023464
78.5 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0119098027912063
78.5 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.779068471185328
78.75 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.194792920212399
78.75 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0120260559660768
78.75 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.793181023821522
79 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.180598713225083
79 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0122019542772596
79 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.807199332497655
79.25 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.16891455707858
79.25 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0123970863973034
79.25 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.818688356524114
79.5 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.156801551811997
79.5 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0126047171571783
79.5 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.830593731030822
79.75 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.146517782032804
79.75 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0128277798093427
79.75 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.84065443815785
80 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.136240661926064
80 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0130077545044656
80 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.850751583569469
80.25 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.126909539501701
80.25 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0132447962063888
80.25 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.859845664291908
80.5 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.118867188004632
80.5 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0133788845873005
80.5 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.867753927408065
80.75 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.110464391860661
80.75 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0135041051545203
80.75 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.876031502984815
81 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.102190434692583
81 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.013639256562191
81 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.884170308745224
81.25 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0948705727412888
81.25 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0137493030311548
81.25 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.891380124227554
81.5 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0884216032065046
81.5 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0138169248146007
81.5 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.897761471978894
81.75 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0819681759311177
81.75 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0139762459041967
81.75 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.904055578164685
82 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0758376752762924
82 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0139907304469757
82 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.91017159427673
82.25 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0701287465852672
82.25 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0141151070719768
82.25 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.915756146342755
82.5 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0645522469539906
82.5 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0142426846803384
82.5 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.92120506836567
82.75 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.059621066496589
82.75 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.014289830645367
82.75 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.926089102858043
83 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0546020041913717
83 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0143775116502935
83 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.931020484158334
83.25 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0502145632248093
83.25 "External" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.0144084560533245
83.25 "Natural" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.935376980721867
83.5 "Censored" 50 72 "Females" 100040 "DX40" "DX40" "Diagnosed" 0.045831471109902
